,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
459,4/12/2005 11:30,1113301814,etn,63.23,12.109929078014181,1187.76001,5.465237489583876,6.644691588430305,0.492,15.3,0.98,2.69,6.6,8.88,7.55,19.88,62.529,9670000000,11140000000,10.47,1.11,1.14,8.76,1.14,2740000000,8.76,649000000,4.13,67.9,21.8,296000000,1.94,1770000000,1.407,23.523001,838000000,0.816,5.95,77.79,1520000,1.74,1.06,1560000,outperform
460,11/15/2011 9:22,1321345361,etn,46.1,-18.26241135,1257.810059,11.685218791986859,-29.94763014,48.74,12.48,0.98,1.99,8.09,10.17,5.76,16.99,46.22,18370000000,18370000000,10.29,1.05,1.17,8.54,1.17,4080000000,8.54,1270000000,3.69,36.2,15.5,814000000,2.44,3780000000,1.52,23.11,18370000000,1.52,0.46,85,4340000,0.9,1.3,4430000,underperform
461,9/23/2004 16:21,1095952885,ew,35.73,24.97376705141657,1108.359985,7.489839266194186,17.483927785222384,0.534,452.28,2.37,3.65,0.76,3.89,0.62,1.16,14.751,2130000000,2430000000,18.81,1.66,2.7,28.8,2.7,501100000,28.8,6800000,0.079,41.8,22.2,40000000,0.67,312800000,2.137,9.803,159600000,0.163,0.34,92.38,4600000,9.637,7.73,4640000,outperform
462,4/20/2011 15:52,1303311178,ew,83.38,191.64043371808322,1330.359985,29.019617172327372,162.62081654575584,3.2,45.56,6.49,7.19,15.07,19.65,10.51,17.68,12.73,9040000000,9040000000,30.54,1.64,6.25,26.53,6.25,1040000000,26.53,218000000,1.83,36.1,13.2,396100000,3.45,41800000,3.06,11.38,9040000000,0.5,0.72,89.5,2220000,1.3,2.3,2029999.9999999998,outperform
463,8/2/2011 21:36,1312317398,ew,70.2,145.5403987408185,1254.050049,21.619004676330793,123.9213940644877,12.62,35.82,5.11,5.81,14.89,19.13,10.35,18.76,13.77,7900000000,7900000000,25.16,1.35,5.01,21.97,5.01,1040000000,21.97,234800000,1.96,1,18.1,468200000,4.08,174800000,3.88,12.07,7900000000,0.52,0.72,89.5,2770000,3.8,2.8,2160000,outperform
464,12/30/2011 3:42,1325212938,ew,71.42,149.80762504372157,1257.599976,21.963280081254158,127.84434496246742,12.92,35.91,4.88,5.91,14.53,17.93,9.92,18.42,14.3,7720000000,7720000000,25.69,1.29,4.71,21.89,4.71,1040000000,21.89,238400000,1.99,7.5,18.3,451100000,3.95,175000000,3.91,11.86,265399999.99999997,0.44,0.72,89.5,2750000,2.2,2.8,3560000,outperform
465,9/27/2011 4:55,1317095709,exc,42.53,-32.38473768,1175.380005,10.050181835926471,-42.43491951,96.73,10.61,1.45,1.99,13.68,23.84,5.72,19.46,29.34,41210000000,41210000000,14.37,15.91,2.12,6.1,2.12,7610000000,6.1,2660000000,4.01,39.3,4.3,562000000,0.85,13650000000,1.17,21.3,41210000000,0.61,0.12,62.4,23000000,3,4,20660000,underperform
466,11/11/2004 10:08,1100164118,expd,53.35,40.65383601370947,1173.47998,3.4714441739087603,37.182391839800715,1.973,39.49,1.84,7.49,4.96,7.48,13.5,21.81,28.241,5690000000,5310000000,31.02,2.48,1.7,20.48,1.7,352040000,20.48,148930000,1.351,8.4,14.3,377690000,3.54,1.973,1.973,7.161,139490000,0.655,2.88,86.14,3770000,5.106,3.64,3450000,outperform
467,12/17/2004 14:12,1103289122,expd,53.06,39.88926970735566,1194.199951,5.298424914229108,34.59084479312655,1.973,39.27,1.82,7.41,4.96,7.48,13.5,21.81,28.241,5650000000,5280000000,31.21,2.53,1.69,20.36,1.69,352040000,20.36,148930000,1.351,8.4,14.3,377690000,3.54,1.973,1.973,7.161,161040000,0.646,2.88,86.76,4150000.0000000005,2.496,4.01,3770000,outperform
468,2/28/2005 19:31,1109615473,expd,55.35,45.926707092011604,1203.599976,6.1272708925140025,39.7994362,0.003,39.31,1.8,7.39,4.86,7.27,13.33,21.63,29.919,5900000000,5560000000,27.4,2.21,1.67,20.75,1.67,352040000,20.75,156130000,1.41,8.4,14.3,409090000,3.84,2250000,2.026,7.571,161040000,0.595,2.88,91.4,4740000,6.956,4.58,4410000,outperform
469,11/2/2011 2:48,1320198516,f,11.08,-34.59268005,1237.900024,9.905629110338603,-44.49830916,842.06,6.39,0.34,8.36,5.21,6.61,3.11,755.33,35.91,1.2117E+11,1.2117E+11,6.33,0.88,0.93,8.81,0.93,24500000000,8.81,6830000000,1.74,7.7,1.3,21760000000,5.73,98550000000,1.24,1.4,1.2117E+11,2.64,0.31,63.7,147740000,2.2,4.5,141320000,underperform
470,11/4/2011 15:11,1320415886,f,11.2,-33.88429752,1253.22998,11.266682851148463,-45.15098037,842.06,6.46,0.33,8.1,5.21,6.61,3.11,755.33,35.91,1.198E+11,1.198E+11,6.71,0.83,0.92,8.71,0.92,24500000000,8.71,6830000000,1.74,7.7,1.3,21760000000,5.73,98550000000,1.24,1.4,1.198E+11,2.28,0.31,63.7,147740000,2.2,4.5,141320000,underperform
471,12/29/2011 1:30,1325118621,f,10.52,-37.89846517,1263.02002,12.135881077462871,-50.03434625,578.68,6.31,0.31,6.87,5.06,6.25,3.09,317.13,35.9,1.1564E+11,1.1564E+11,6.62,0.78,0.86,8.62,0.86,24500000000,8.62,6790000000,1.67,2.3,10.6,20580000000,5.41,95130000000,1.23,1.57,11260000000,2.53,0.31,63.7,141670000,2.8,4.3,139820000,underperform
472,11/30/2004 16:35,1101828919,fast,61.42,0,1173.819946,0,0,6.029,39.68,3.98,7.24,10.04,16.1,17.04,19.56,15.422,4660000000,4630000000,29.39,1.46,3.95,21.93,3.95,489070000,21.93,117610000,1.548,11.4,9.9,33620000,0.44,6.029,6.029,8.501,67460000,0.582,19.34,75.35,3980000,5.096,6.51,3780000,underperform
473,3/1/2005 4:06,1109646390,fcx,41.82,11.818181818181824,1210.410034,16.527880903177543,-4.709699085,1.677,54.24,3.09,6.32,10.28,29.07,5.03,15.5,12.265,7470000000,8740000000,19.01,0.85,3.68,9.75,3.68,903590000,9.75,156780000,0.77,10.3,15.8,551950000,3.09,1950000000,2.084,6.508,40830000,0.924,14.3,94.21,11910000,5.674,7.78,11290000,underperform
474,4/4/2005 23:29,1112657357,fcx,39.16,4.705882352941171,1176.119995,13.22673049255784,-8.52084814,1.677,50.79,3.03,6.15,10.28,29.07,5.02,15.5,12.265,7040000000,9700000000,16.81,0.77,4.09,10.82,4.09,706500000,10.82,156780000,0.77,11.3,7.2,551950000,3.07,1950000000,2.093,6.501,341360000,0.907,1.77,91.6,13770000,4.188,7.79,11910000,underperform
475,11/3/2011 5:07,1320293228,fcx,39.78,6.363636363636371,1261.150024,21.41269129,-15.04905493,19.58,6.95,1.65,2.39,24.5,49.01,22.92,43.09,23.6,39130000000,39130000000,8.19,0.76,1.75,3.21,1.75,9590000000,3.21,5470000000,5.72,10.6,0.8,5130000000,5.41,3540000000,3.37,16.2,39130000000,1.67,0.89,106.9,18420000,0.6,2,17540000,underperform
476,11/7/2011 23:40,1320705642,fcx,41.26,10.320855614973262,1261.119995,21.40980036024376,-11.08894475,19.58,7.21,1.71,2.49,24.5,49.01,22.92,43.09,23.6,40610000000,40610000000,8.49,0.75,1.82,3.33,1.82,9590000000,3.33,5470000000,5.72,10.6,0.8,5130000000,5.41,3540000000,3.37,16.2,40610000000,1.67,0.89,106.9,18420000,0.6,2,17540000,underperform
477,1/3/2012 13:31,1325593869,fcx,36.79,-1.631016043,1277.060059,22.944372800330633,-24.57538884,19.58,6.43,1.56,2.27,24.5,49.01,22.92,43.09,23.6,37260000000,37260000000,7.81,1.22,1.67,3.06,1.67,9590000000,3.06,5470000000,5.72,10.6,0.8,5130000000,5.41,3540000000,3.37,16.2,7930000000,1.61,0.89,106.9,17140000,1,1.8,17470000,underperform
478,4/23/2004 18:26,1082741184,fdo,33,-20.88228243,1140.599976,9.111780952487438,-29.99406338,2.027,21.72,1.12,4.01,5.23,8.24,13.39,20,29.049,5660000000,5290000000,17.65,1.22,1.05,10.42,1.05,1600000000,10.42,263180000,1.519,14.1,14.1,354790000,2.07,2.027,2.027,8.207,348230000,0.545,8.35,83.82,2870000,2.489,1.82,2270000,underperform
479,8/25/2004 20:57,1093463846,fdo,26.78,-35.79477344,1104.959961,5.702395022583332,-41.49716846,1.922,17.31,0.88,3.33,5.18,8.15,13.21,19.85,29.882,4510000000,4360000000,15.13,1.14,0.84,8.44,0.84,1600000000,8.44,267380000,1.547,14.1,14.1,196450000,1.17,1.922,1.922,8.145,321370000,0.505,8.37,82.43,4320000,2.983,2.8,4770000,underperform
480,1/27/2005 3:16,1106792210,fdo,31.55,-24.35866699,1174.550049,12.359504086313766,-36.71817107,1.751,21.23,0.97,3.75,4.68,7.37,11.9,18.32,31.828,5290000000,5150000000,18.24,1.38,0.95,10.34,0.95,1790000000,10.34,253590000,1.486,6.1,11.2,129690000,0.77,1.751,1.751,8.396,334160000,0.64,6.26,84.9,5460000,5.794,3.48,5580000,underperform
481,2/7/2005 3:55,1107744928,fdo,34.8,-16.56677056,1201.719971,14.95862616253602,-31.52539672,1.751,23.42,1.07,4.12,4.68,7.37,11.9,18.32,31.828,5840000000,5710000000,20.12,1.52,1.05,11.45,1.05,1790000000,11.45,253590000,1.49,6.1,11.2,129690000,0.77,1.751,1.751,8.396,334160000,0.64,6.26,84.45,5460000,5.794,3.48,5580000,underperform
482,6/23/2004 2:27,1087954061,fdx,78.43,2.7646750524109196,1144.060059,8.030069063283618,-5.265394011,0.518,33.69,0.99,3.07,3,5.31,4.4,9.63,77.491,23430000000,26760000000,18.37,1.37,1.14,10.3,1.14,9200000000,10.3,706000000,2.328,16.9,9.1,475000000,1.59,3940000000,0.77,25.421,2700000000,0.589,7.54,74,3360000,2.977,1.22,3580000,underperform
483,8/3/2004 14:18,1091539086,fdx,82.77,8.451257861635225,1099.689941,3.840335426331238,4.610922435303987,0.446,29.95,1,3.08,3.39,5.83,4.96,11.12,81.484,24830000000,27280000000,16.82,1.19,1.1,9.69,1.1,8570000000,9.69,838000000,2.764,1,9.9,1050000000,3.49,3590000000,1.05,26.787001,3020000000,0.623,7.53,73.74,4320000,3.403,1.56,3780000,outperform
484,4/5/2005 0:22,1112660543,fdx,92.88,21.698113207547177,1181.390015,11.555021877678954,10.143091329868223,0.374,20.09,0.97,3.06,4.93,8.42,7.26,16.84,93.832,28060000000,30230000000,16.86,1.17,1.05,7.81,1.05,8570000000,7.81,1410000000,4.62,1,9.9,1080000000,3.59,3410000000,1.018,30.205,3250000000,0.568,7.54,74.01,4139999.9999999995,3.214,1.48,3760000,outperform
485,9/2/2011 15:22,1314973348,fdx,75.57,-0.982704403,1173.969971,10.854369967434616,-11.83707437,11.07,16.54,0.63,1.63,3.69,6.45,6.06,10,124.78,24170000000,24170000000,9.78,0.74,0.62,5.36,0.62,25040000000,5.36,1450000000,4.57,33.2,11.9,2330000000,7.32,1680000000,1.7,47.86,24170000000,1.29,6.51,77.2,5540000,1.5,1.9,4210000,underperform
486,11/3/2011 10:49,1320313775,fdx,80.57,5.568658280922432,1261.150024,19.08651396410807,-13.51785568,10.62,16.68,0.63,1.63,3.81,6.55,6.23,10.27,127.95,25330000000,25330000000,10.96,0.85,0.63,5.45,0.63,25040000000,5.45,1540000000,4.83,22.1,11.3,1960000000,6.16,1670000000,1.6,49.42,25330000000,1.51,6.51,77.2,6320000,1.7,2.1,6180000,underperform
487,1/3/2012 14:32,1325597548,fdx,83.51,9.420859538784084,1277.060059,20.588849585676385,-11.16799005,10.55,15.19,0.64,1.65,4.24,6.95,6.58,11.48,130.77,26050000000,26050000000,11.27,0.8,0.63,5.32,0.63,25040000000,5.32,1750000000,5.5,75.6,9.9,1900000000,6.03,1680000000,1.52,50.61,4200000000,1.66,6.51,77.2,3950000,1.4,1.3,4500000,underperform
488,9/30/2004 6:27,1096522077,fe,41.31,19.773847492026675,1114.579956,4.357506769,15.416340722563696,1.308,19.7,1.09,1.62,5.37,16.03,2.05,8.38,39.046,13630000000,24880000000,13.82,3.7,1.98,7.48,1.98,3510000000,7.48,675320000,2.097,23.5,0.6,377300000,1.14,11470000000,0.646,25.566999,2440000000,0.085,0.83,69.46,5210000,4.35,1.59,4940000,outperform
489,4/11/2005 23:07,1113257235,fe,42,21.77442737025224,1181.209961,10.596037401927404,11.178389968324836,1.247,15.83,1.1,1.6,7.02,17.76,2.78,10.22,37.823,13850000000,25130000000,13.17,3.7,2.02,6.33,2.02,7980000000,6.33,873780000,2.65,107.7,1.2,52940000,0.16,11120000000,0.608,26.041,1880000000,0.032,0.62,68.94,3640000,2.854,1.11,3430000,outperform
490,12/1/2010 15:57,1291215457,fe,35.5,2.9283850391417743,1206.069946,12.923664091211107,-9.995279052,168.57,12.95,0.85,1.23,6.61,16.66,3.8,9.73,41.66,24760000000,24760000000,11.16,4.9,1.96,8.2,1.96,7080000000,8.2,837000000,2.74,23.5,8.2,632000000,2.07,14690000000,0.68,28.6,24760000000,0.49,0.02,74.9,26020000,5.3,8.6,27220000,underperform
491,11/14/2011 8:12,1321254720,fe,45.45,31.77732676138011,1251.780029,17.20347396077349,14.57385280060662,135.71,18.23,1.26,1.46,6.16,16.33,3.78,8.34,40.69,36380000000,36380000000,13.65,9.95,2.42,10.02,2.42,7280000000,10.02,927000000,2.49,185.5,27,291000000,0.7,17660000000,0.68,31.19,36380000000,0.23,0.2,72.4,4070000.0000000005,1.1,1,4480000,outperform
492,12/28/2011 15:50,1325083809,fe,44.76,29.776746883154527,1249.640015,17.003105629825548,12.773641253328979,135.71,17.95,1.25,1.44,6.16,16.33,3.78,8.34,40.69,36120000000,36120000000,13.56,6.31,2.4,9.95,2.4,7280000000,9.95,927000000,2.49,185.5,27,291000000,0.7,17660000000,0.68,31.19,3230000000,0.35,0.2,72.4,3670000,1.4,0.9,3940000,outperform
493,7/19/2011 20:19,1311103153,fisv,61.33,59.25733575694625,1326.72998,11.361708417039667,47.89562733990658,106.92,18.9,2.07,2.76,11.67,24.16,7.61,15.89,28.05,11480000000,11480000000,12.1,1.07,2.75,8.9,2.75,1750000000,8.9,497000000,3.25,7.4,4,517000000,3.6,3360000000,1.42,21.84,11480000000,0.94,1.53,85.3,2480000,2.3,1.7,3450000,outperform
494,9/13/2004 21:06,1095106015,flir,62.44,0,1125.819946,0,0,0.891,38.64,5.24,9,14.26,22.61,12.21,31.7,11.357,2109999999.9999998,2210000000,26.24,1.76,5.59,22.09,5.59,165520000,22.09,56440000,1.616,7.5,19.5,67000000,1.98,205080000,3.728,6.825,55960000,0.021,14.99,95,2400000,2.957,8.34,2180000,underperform
495,11/16/2004 13:42,1100608936,flir,60.99,-2.32222934,1175.430054,4.406575685238379,-6.728805025,0.779,35.07,4.78,7.91,14.3,22.36,12.67,30.88,11.963,2089999999.9999998,2200000000,26.75,1.74,5.03,19.93,5.03,165520000,19.93,62400000,1.739,7.5,19.5,94900000,2.78,205270000,3.817,7.715,65489999.99999999,0.119,15.18,95,2400000,4.454,8.29,2600000,underperform
496,4/20/2005 1:56,1113958617,flir,25.91,-58.504164,1137.5,1.0374708710303775,-59.54163487,0.656,26.85,3.64,5.56,14.81,22.61,13.46,30.3,6.215,1800000000,1840000000,19.19,1.13,3.81,14.85,3.81,249160000,14.85,71500000,0.97,60,54.7,120690000,1.73,205440000,4.136,4.531,75050000,0.309,6.94,95,5270000,8.707,8.13,4810000,underperform
497,11/15/2011 11:45,1321353928,flir,26.08,-58.23190263,1257.810059,11.723909624177136,-69.95581225,16.01,19.68,2.59,2.63,13.68,22.81,11.7,14.47,9.89,3940000000,3940000000,15.43,1.27,2.51,8.92,2.51,762610000,8.92,216130000,1.33,2.8,11.7,374500000,2.4,247750000,5.41,9.93,3940000000,0.97,0.77,103.5,9190000,6.8,6.6,9130000,underperform
498,5/17/2004 9:25,1084782358,flr,37.66,0,1084.099976,0,0,0.332,16.51,0.36,2.77,2.11,3.16,5.56,18.15,108.323,3130000000,2960000000,14.94,1.36,0.34,7.97,0.34,406230000,7.97,185260000,2.281,3.8,11.6,546250000,6.58,375100000,1.522,13.598,300540000,0.393,4.01,88.86,4910000,8.427,6.16,4600000,underperform
499,9/23/2004 13:20,1095942027,flr,45.18,19.968135953266074,1108.359985,2.237801820595196,17.73033413267088,0.32,19.74,0.43,3.22,2.14,3.18,5.46,17.43,107.234,3770000000,3570000000,17.38,1.79,0.41,9.56,0.41,406230000,9.56,187060000,2.289,3.8,11.6,594560000,7.13,374480000,1.548,14.052,124910000,0.442,3.99,95,7460000,9.191,9.32,7770000,outperform
